filename,num_class_files,num_files_total,filename_length,has_dat_file,class_to_total_ratio,entropy_score,discord_webhook,suspicious_urls,legitimate_connections,data_collection_patterns,token_access_patterns,http_operations_count,base64_usage,network_to_game_ratio,avg_class_name_length,avg_method_name_length,short_class_names_ratio,short_method_names_ratio,total_classes,total_methods,has_mod_metadata,minecraft_api_usage,obfuscation_tools,suspicious_file_operations,filename_entropy,uses_reflection,executes_commands,func_111286_b,discòrd,requestv2,label
a9019591c806aa8879781a499794e8c3f579b83d6bcbea8054dbf4f8315bd3d2,0,4,64,0,0.0,5.018473063638009,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.851813383509937,0,0,0,0,0,1
4c249b325125235b50d9690560c4197a28fd62901b5e02d9eba7436b29447cdd,0,79,64,0,0.0,5.506049915418448,0,0,0,0,0,0,68,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,3.8043827203902905,0,1,0,0,0,1
b9a5b32114808df18c54351d3ea8678c8d2a242d6d3d93eb138f44e204978302,0,1,64,0,0.0,4.3123781222615465,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.838753516331224,0,0,0,0,0,1
bdca03ab7c4d3003fd5be4310707f273351e2c170a07087a30a505dcef1f5611,0,4,64,0,0.0,5.022760845852231,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.6756081122623816,0,0,0,0,0,1
11c6b880f061119b388eb5a94e3d25fec328baf95cf9822c0ee5f3ed723ab624,0,192,64,0,0.0,4.97480070601112,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.8869914153559617,0,1,0,0,0,1
7a85be46c2ea87761f8453850accabed698b20ae24994e3f36a9d4fa4b34e1ad,0,3,64,0,0.0,5.147052855389913,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.885933985216441,0,0,0,0,0,1
ff354bf4fbbc52be85d5bb0122d1574da1d7fc95ec0d7f54c6b565123fc10689,0,6,64,0,0.0,5.197973745039402,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.798033158568936,0,0,0,0,0,1
7c18baadf779721d3b5236e4bb55d1cb87022376a560017a0201344e37e80d75,0,6,64,0,0.0,4.545950398384938,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.8264554312789736,0,0,0,0,0,1
5d7324050d7c666402cfc29f6f76bb56585a81ad546a2c1a1c0f17dca958af96,0,79,64,0,0.0,5.505746498486835,0,0,0,0,0,0,68,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,3.772729102437745,0,1,0,0,0,1
fbff2ebba99bfa194af533852062c6d60831c7cc3801d4af980c329721484a28,0,1632,64,0,0.0,5.0202298260565135,0,0,1,0,0,0,6,0.0,4.0,10.416666666666666,0.0,0.0,1,60,0,2,2,0,3.8793316497985697,0,1,0,0,0,1
a76bc9139be40fcd99613e7a224c4330d50c49f8cb1d63950be75ad8001aa46a,0,5,64,0,0.0,5.802560506424196,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.9121420477690365,0,0,0,0,0,1
a4fb323399fdc4716646d5973ff9e0c657e2d80c2c9d259fdab223dd35b91509,0,71,64,0,0.0,4.997420020997562,0,0,0,0,0,34,0,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.8295333528033657,0,0,0,0,0,1
ba35fe8207a2fcc8b983e296971b9ed855e97403864deb2e598378c24a850379,0,433,64,0,0.0,0.025110882428680457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.8340723224198237,0,0,0,0,0,1
228c8e1b44fd2ffd06d706e08e141051fb43906edfdbc4b3132207f437d8863d,0,10,64,0,0.0,5.800979432163573,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.7597772051985197,0,0,0,0,0,1
35269c0bbd7d8730554fb9c55a7d0d080c8c004b7176f47faf557c048268add1,0,160,64,0,0.0,5.060569497365012,0,0,0,0,0,1,0,1.0,3.0,5.0,0.001034126163391934,0.0,967,26,0,0,0,0,3.757159377088532,1,0,0,0,0,1
4005216ddf9e092bddda8a78f0babe94746632ef6a64793e1fa0e94f1538a49c,0,123,64,0,0.0,0.08902871020014518,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.8889554312789736,0,0,0,0,0,1
e05754709194a77dbb090e99877d0df694b1e86b15afb467a930a5d934a08ac0,0,72,64,0,0.0,5.619597192213078,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.728123587245974,0,1,0,0,0,1
0ec30e35019e87d785c9bf34fb3291d4079d3d95a038bacec2cfb7f1f051f9af,0,742,64,0,0.0,6.676999956362014,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.823433985216441,0,1,0,0,0,1
9be9a2d8b78f87dd12506052050ed22e11f885c152307d2e7c05f8411fda157b,0,4,64,0,0.0,5.019389328183275,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.752370213237644,0,0,0,0,0,1
malware1,42,42,64,0,1.0,3.4992005069436036,0,0,0,0,0,82,0,10.0,10.067796610169491,7.629213483146067,0.0,0.02247191011235955,59,89,0,2,0,0,2.75,1,0,0,0,0,1
910d914745e58b1ca098f00b18b4ebe745180297471b04cfff9e18110e14decf,0,4090,64,0,0.0,5.163939761363271,0,0,0,0,1,1,38,1.0,3.0243654822335024,5.0,0.0040609137055837565,0.0,985,27,0,0,0,0,3.594056847436231,1,1,0,0,0,1
f84635df2f435442e17d3e58ffbc782212cf261e46439b456a7b0c9c63a02794,0,2,64,0,0.0,4.020161318498781,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.8725784700246697,0,0,0,0,0,1
4aa3d87c0cc4d9e0a6c2988c925cabbf85a2f8a5b74967828fd3c6bda39fd7f3,0,7543,64,0,0.0,5.154476930138673,0,0,0,1,1,12,523,10.0,3.0489192263936293,5.0,0.007963594994311717,0.0,879,23,0,0,0,0,3.7804994172967104,1,1,0,0,0,1
01ed21113dc9ef0fc8db1ab49021286f47c7e75eb377f24c8c57dc9b25cfcc59,0,81,64,0,0.0,5.064755108924238,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,3.827612211296895,0,1,0,0,0,1
f54f7a456cf5e67b0fe75d2b59b2b7e4344801b31885941fc8a84a48928270fb,0,133,64,0,0.0,5.572849018429115,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.819298633552528,0,1,0,0,0,1
5d3f791ab394da75a3c355bda78a2157fc0040856bf8a1f29682e8527c931cd1,0,13,64,0,0.0,5.697435928853708,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.888912556862432,0,0,0,0,0,1
e1d2b3007263f768311ead42b9e5fa724623ce47ac1867dbafc5be1282ae374f,0,427,64,0,0.0,0.02547013359260038,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.8786778376115945,0,0,0,0,0,1
d1abec75828e68aa8132d4f023729025d48d63fa5a22ec98dae0138037d752e7,0,4,64,0,0.0,5.014729801440337,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.808518072054203,0,0,0,0,0,1
31ef1dd3e4265c40bfcdc5fea17f5c9f2a27e9fa9907eff8b89ea2635b11169b,43,1784,64,0,0.024103139013452915,5.000704012213109,0,0,0,0,0,85,1165,10.0,3.775092936802974,14.013941698352344,0.02509293680297398,0.0025348542458808617,1076,789,0,0,0,0,3.8820488277869583,1,1,0,0,0,1
53e8dc9f32c5d1a83cb532e397bd07c5596cef1c7bc90118c0fd2ac95683047d,0,8,64,0,0.0,5.418448849632321,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.847067094075591,0,1,0,0,0,1
a60fd17e92ec10b4cdb8ff191111063075eac17e0b2d831474090e0055107985,43,1785,64,0,0.024089635854341738,5.2058675532987655,0,0,0,0,1,85,10,10.0,3.7951807228915664,14.013941698352344,0.025023169601482854,0.0025348542458808617,1079,789,0,0,0,0,3.7783255021937237,1,1,0,0,0,1
490ae9f86f351c2562ac090c1374261ab52b369dc0a0471767b278fc8aad583b,0,12,64,0,0.0,5.126387060298977,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.9208163690494073,0,1,0,0,0,1
af3a6b35935ec9a991e853f2a386e38bd91d5d2f2d9c35cb6ca5b1481cb5ec45,0,81,64,0,0.0,5.064708780063955,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,3.7163284700246697,0,1,0,0,0,1
255d938a61e4853be1954d4f641204231078bc2921ca8a78784dc4921ffb7f89,0,10,64,0,0.0,5.922697197352588,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.879584423395086,0,0,0,0,0,1
52d014ecc9cd046abaae7b1bad2849ac294fd8f9a73ef756c903cbb9bf8fa710,0,6,64,0,0.0,4.983167022441196,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3.8935937507738325,0,0,0,0,0,1
556ec37d70e9025dd3f58b48edcb16c373162f38ab91c91644e6bffc84ea970c,0,4,64,0,0.0,5.023744402989156,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.951662751096862,0,0,0,0,0,1
316032ba749aa4cda9f8db6963e9b8b6f10ef6e0a31760d716815cf79828ce55,0,79,64,0,0.0,5.5065512847150435,0,0,0,0,0,0,68,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,3.931957674083736,0,1,0,0,0,1
10158238c3c74e0dd11072693d73e45fc17593fefd06cdd7483542a3a7c06018,0,8,64,0,0.0,5.0907424034787345,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.807503516331224,0,1,0,0,0,1
aeb801eba402a4f10fd1f15286974f3d524ed21f09e4edce40548d3ec74d329d,0,421,64,0,0.0,0.025971563954484977,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.8200629950410776,0,0,0,0,0,1
c426eb9a226e8ff0288942795922453b865c9a82a9a81bef3a2adf8e7f1d5fb6,0,1332,64,0,0.0,4.846135198300411,0,0,0,0,0,0,1397,0.0,3.0010764262648006,5.0,0.0,0.0,929,25,0,0,0,0,3.789609031522995,1,1,0,0,0,1
3546d4fa8249cfe559f61262d4914a3808ac7d9239d97ac91d57ef86c858b937,0,79,64,0,0.0,5.505226504281114,0,0,0,0,0,0,68,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,3.857912751096862,0,1,0,0,0,1
dbc43ad24784b67a3c25af2f4bdde3a89f6ef270f2f0eb35246bf342c3eab759,0,6,64,0,0.0,5.183716183323443,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.785834423395086,0,0,0,0,0,1
4ee99bd8f3da406ae3868ecd8fd6b2404fa49e905780f4421a44549ff97c14db,43,1784,64,0,0.024103139013452915,5.007451304043769,0,0,0,0,0,85,1165,10.0,3.777674418604651,14.013941698352344,0.024186046511627906,0.0025348542458808617,1075,789,0,0,0,0,3.7904375899796636,1,1,0,0,0,1
9680830fa2ff2ad39afec4b54e2d975e5bd26117095c4bca1be1fad0a7908bcc,0,4,64,0,0.0,5.026701475378475,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.940271251828103,0,0,0,0,0,1
d822e11ee4a6e73c6b39c2fc3e4c3f68c71daa41fbebd60840dd42e836f2188d,0,29,64,0,0.0,5.015301259462556,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.783771057593673,0,1,0,0,0,1
30800c778491759bc4100d73e08e8d18b099c8d79178c104e1159f9de088aa1a,0,72,64,0,0.0,5.527620105123863,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.5667236798590825,0,1,0,0,0,1
eb8dd6f2f164c1f5c5a78df5b0e9741408054898082546b43029ad987f7bf822,0,0,64,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
5cc45c3a6eebf4a3ad9c8feb6f4edf68a166da070766ec83fa068db15972e7ce,0,79,64,0,0.0,5.50636000028648,0,0,0,0,0,0,68,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,3.8428888679951365,0,1,0,0,0,1
0d65202edcf35175e327bcb53affa263777b8b1dfd39e0e9da10fc417b8ef969,0,133,64,0,0.0,5.5728282918544885,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.9105816497985697,0,1,0,0,0,1
c614e396a329471e936205bf5e3d8441c9249027dd11c13dbd2c219e1cd9ad7d,0,12,64,0,0.0,5.696448538401735,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.7578131892755073,0,0,0,0,0,1
2abfed09bc56ccecb1c01b8a9f68ab7a7a53ea1d6a3a1a598a3914d8a71e4187,0,2,64,0,0.0,5.435680847667352,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.7882233798222216,0,0,0,0,0,1
db91b5fe23374a5280616d15e9e667b6d89da148216cb7bef8cfe46dd870d17a,0,4,64,0,0.0,5.01910753133542,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.8784276433771647,0,0,0,0,0,1
44545ccc805cdee61bce734cbf253f11dcd9236a3e4763dff18d0910245580d0,0,160,64,0,0.0,5.071035430861466,0,0,0,0,0,0,0,0.0,3.0,5.0,0.001034126163391934,0.0,967,26,0,0,0,0,3.8550876031689865,1,0,0,0,0,1
daf23a217b188f63657b051fda8bbd6eb341172b9519b9b5bff1a60eb4dda5a1,0,7,64,0,0.0,5.3544524678111145,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,3.729181017385495,0,0,0,0,0,1
5595c1dc3d2e51a9aa52283e601b92abfd878a6ca694d548f0bda140d60d48cc,0,79,64,0,0.0,5.309748250113571,0,0,0,0,0,0,68,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,3.862704494309836,0,1,0,0,0,1
32daed38f57901e0d191092a907bcd6d4bbc0f6af8325e4eeddb5c1b6fe4e43b,0,6,64,0,0.0,5.206269875455828,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.9031746578376945,0,0,0,0,0,1
8fc554384f269993bde053de9811902c44135fb99e1944c5047afea9aac6ea40,0,81,64,0,0.0,5.064851770041881,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,3.810732282211645,0,1,0,0,0,1
bef7fdca0f2763945b11e20bc3e53dc0c10f51f36c0e07e94e1b90afb236674e,0,1,64,0,0.0,4.118453957701922,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.808267877819773,0,0,0,0,0,1
f9dbecd1ab319441385f707a00dc467ab08598fc6534253060737a548c75ceb1,0,17,64,0,0.0,5.0898318318156575,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.9003469305477325,0,1,0,0,0,1
54578b542f7805812108e4661ab84798065831cba280f44e467875fa9086eb03,21,3099,64,0,0.006776379477250726,5.127248995191235,0,0,1,0,1,4,50,4.0,3.1956967213114753,7.0,0.005122950819672131,0.0,976,59,0,0,2,0,3.716732087977215,1,0,0,0,0,1
2f0f3e5fac55119cf67ea7950ee7dbbe2c5982986de51baccffc76c97f701585,0,172,64,0,0.0,5.449594529016131,0,0,0,0,0,0,3,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,3.742789306173782,0,0,0,0,0,1
9ea17585514dd3c67c40965ed9a96bddea86fcd903230ba306767cb313f7819b,0,2,64,0,0.0,5.4602982689991,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.888148195373883,0,0,0,0,0,1
8c27c51b0765e92bbec6c197988ad2071b942ebace6b3a7ca4424de189687877,0,11,64,0,0.0,4.627016653377647,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.7600273994329494,0,1,0,0,0,1
338a79fa8bb85771f2e6479d6186c0c4025ee72fdb8ab594b55235faa0ac4f59,0,5,64,0,0.0,5.494189084712145,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.9160272051985197,0,0,0,0,0,1
2a28460bc541ecef9aa1168f122b7fd55995d4e84912bd2ba65990e0c2f22765,0,4157,64,0,0.0,5.133961039432048,0,0,0,0,1,0,62,0.0,3.0522088353413657,5.413793103448276,0.006024096385542169,0.0,996,29,0,0,2,0,3.809717726488666,1,1,0,0,0,1
f22c711aef8e09c0593c15da5ce49a4a926216cacfa96b27bb820165f63990b3,0,1,64,0,0.0,4.636352345236101,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.8607833528033657,0,0,0,0,0,1
e5807687c598c7c0aeebbe47dfeb0725fbbcb517a978af9ee39753fc84f4c27c,0,160,64,0,0.0,5.060418666089545,0,0,0,0,0,0,0,0.0,3.0,5.0,0.001034126163391934,0.0,967,26,0,0,0,0,3.7431929241263275,1,0,0,0,0,1
22c1526784140e4c3323b53a1e792c0ae418be66a41cfe864e523f277ae8d988,0,1,64,0,0.0,4.503869897706236,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.8391142598672277,0,0,0,0,0,1
9781bc79c932025c661cf427d052c007f3efed4011dbc5f43b911e52674f412c,0,4,64,0,0.0,5.021322838806896,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.796472760598469,0,0,0,0,0,1
6afa6e45dd17f3db5a8d4e3856f735844a6607ed805fef058e207b1bdc5c19f7,0,1,64,0,0.0,7.510732465972833,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.8535272051985197,0,0,0,0,0,1
287e892aeb4be05c881e19da227d0398cd321d5a9af837932c12dfaab641b4cb,0,7,64,0,0.0,5.299291594487222,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,2,0,3.8653223224198237,0,0,0,0,0,1
e042bfca3591d883de83fa82533a7be0995c877c276e0a3e48d43637f874bb96,0,7,64,0,0.0,5.247946366978518,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.8741388679951365,0,0,0,0,0,1
d787bcda3777d2a0f5ebd07662589615db33c41d9c1bf6b080c9b0c218f13f1e,0,0,64,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
bbf04584c359dc79015a612be07ccb8da7f9c11cc3cbd1df99c1bfb920eb1f49,0,5,64,0,0.0,4.571648594678804,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.754584423395086,0,0,0,0,0,1
a14cebfee6e55e228c29d5cf53e3f96c7aa4e1e8d8bf758128677ad5f78f595e,0,13,64,0,0.0,5.611287517526606,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.747217726488666,0,0,0,0,0,1
fe02be2dc318367898f962aa9c3415ff96d95526aa6f6efd72764a732f3b745c,0,452,64,0,0.0,0.02416800260358541,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.858972760598469,0,0,0,0,0,1
769fc3a07c8e31ebd1c6cc9dd91b3c4870688404aa255f6d615c4e60bcd6dec4,0,254,64,0,0.0,5.048588012740382,0,0,0,0,0,0,307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.8464132818886156,0,1,0,0,0,1
a28730e645a1771885ca99a54079a26097c8039b7a994d3048c977b2d43ba690,0,13,64,0,0.0,5.72344537868957,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.708057766696845,0,0,0,0,0,1
97c277a6f9429d969d7948cf9fdf988007f4fe1a5e8743705b7fcafe8536ecdc,0,2,64,0,0.0,5.413143774849017,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.7775182662886326,0,0,0,0,0,1
073e061ae16ea8bd6dfe40f6c768e6273a533d09f24aa307f9ab81582ea9a843,0,6,64,0,0.0,3.60914816228126,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3.8512024457395033,0,0,0,0,0,1
9b9099ea755e24ed749632ab2202124d2eab9d754080ab95feee69dde9f14621,0,79,64,0,0.0,5.633032262336665,0,0,0,0,0,0,67,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,3.6872926801821118,0,1,0,0,0,1
773f237671c73eb5edd49a66e0591bdcf6cdb62be728e8467f7d383d8edd76dd,0,71,64,0,0.0,5.008365166515534,0,0,0,0,0,34,0,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.706497368726378,0,0,0,0,0,1
412285ae82fde51b91e34327f9fcf40591456982a50ce73ca2fd74641f3da77b,43,1784,64,0,0.024103139013452915,4.9953415704490824,0,0,0,0,0,85,1165,10.0,3.777674418604651,14.013941698352344,0.024186046511627906,0.0025348542458808617,1075,789,0,0,0,0,3.9121420477690365,1,1,0,0,0,1
